Price,Close,High,Low,Open,Volume
2025-07-23 14:04:00+00:00,212.86000061035156,212.9199981689453,212.6999969482422,212.75999450683594,161442
2025-07-23 14:05:00+00:00,213.00999450683594,213.02999877929688,212.77000427246094,212.86000061035156,207374
2025-07-23 14:06:00+00:00,212.87530517578125,213.11000061035156,212.85000610351562,213.00999450683594,176671
2025-07-23 14:07:00+00:00,213.00999450683594,213.0303955078125,212.72999572753906,212.8800048828125,195543
2025-07-23 14:08:00+00:00,213.07000732421875,213.16000366210938,213.0,213.00999450683594,216521
2025-07-23 14:09:00+00:00,212.8699951171875,213.08999633789062,212.82000732421875,213.07000732421875,197247
2025-07-23 14:10:00+00:00,212.89999389648438,212.97999572753906,212.69000244140625,212.8800048828125,199324
2025-07-23 14:11:00+00:00,212.74000549316406,212.89999389648438,212.67999267578125,212.88999938964844,139025
2025-07-23 14:12:00+00:00,212.55999755859375,212.739501953125,212.50999450683594,212.72999572753906,194736
2025-07-23 14:13:00+00:00,212.56500244140625,212.6999053955078,212.52999877929688,212.57000732421875,128099
2025-07-23 14:14:00+00:00,212.59500122070312,212.625,212.4550018310547,212.55999755859375,136915
2025-07-23 14:15:00+00:00,212.74000549316406,212.7899932861328,212.58999633789062,212.61000061035156,99284
2025-07-23 14:16:00+00:00,212.86500549316406,212.89999389648438,212.7449951171875,212.75,79627
2025-07-23 14:17:00+00:00,213.00999450683594,213.05999755859375,212.86500549316406,212.86500549316406,163204
2025-07-23 14:18:00+00:00,213.0,213.05999755859375,212.9600067138672,213.00999450683594,128455
2025-07-23 14:19:00+00:00,213.0,213.10000610351562,212.89999389648438,213.01080322265625,148045
2025-07-23 14:20:00+00:00,212.82000732421875,213.01980590820312,212.8101043701172,213.01980590820312,90555
2025-07-23 14:21:00+00:00,212.72450256347656,213.0,212.72000122070312,212.8300018310547,78797
2025-07-23 14:22:00+00:00,212.7899932861328,212.8000030517578,212.6199951171875,212.72999572753906,73418
2025-07-23 14:23:00+00:00,212.9499969482422,212.96499633789062,212.8000030517578,212.8000030517578,76754
2025-07-23 14:24:00+00:00,212.86000061035156,212.97999572753906,212.75999450683594,212.9499969482422,64493
2025-07-23 14:25:00+00:00,212.91000366210938,212.9499969482422,212.86000061035156,212.86000061035156,52252
2025-07-23 14:26:00+00:00,212.9492950439453,212.99000549316406,212.875,212.9199981689453,72595
2025-07-23 14:27:00+00:00,212.98899841308594,212.99000549316406,212.88999938964844,212.9492950439453,58371
2025-07-23 14:28:00+00:00,212.97999572753906,213.1300048828125,212.9600067138672,212.99000549316406,122218
2025-07-23 14:29:00+00:00,212.9351043701172,212.97000122070312,212.84500122070312,212.94070434570312,78400
2025-07-23 14:30:00+00:00,213.0,213.0615997314453,212.92999267578125,212.9499053955078,128665
2025-07-23 14:31:00+00:00,212.9340057373047,213.00999450683594,212.82000732421875,212.99000549316406,112171
2025-07-23 14:32:00+00:00,212.97500610351562,212.97999572753906,212.84500122070312,212.92999267578125,54115
2025-07-23 14:33:00+00:00,212.85989379882812,213.0399932861328,212.8509979248047,212.97500610351562,72427
2025-07-23 14:34:00+00:00,212.7050018310547,212.85000610351562,212.6898956298828,212.85000610351562,123462
2025-07-23 14:35:00+00:00,212.864501953125,212.91000366210938,212.6999969482422,212.6999969482422,72994
2025-07-23 14:36:00+00:00,212.92869567871094,212.92979431152344,212.84019470214844,212.8697967529297,47934
2025-07-23 14:37:00+00:00,212.88999938964844,212.97999572753906,212.86929321289062,212.92999267578125,72275
2025-07-23 14:38:00+00:00,212.89999389648438,212.91990661621094,212.83999633789062,212.88650512695312,70770
2025-07-23 14:39:00+00:00,212.77499389648438,212.9600067138672,212.75,212.89999389648438,62558
2025-07-23 14:40:00+00:00,212.66929626464844,212.8000030517578,212.6112060546875,212.77499389648438,105966
2025-07-23 14:41:00+00:00,212.75010681152344,212.77000427246094,212.64999389648438,212.67999267578125,54676
2025-07-23 14:42:00+00:00,212.69000244140625,212.789794921875,212.6352996826172,212.77000427246094,61169
2025-07-23 14:43:00+00:00,212.58999633789062,212.7050018310547,212.52499389648438,212.70489501953125,101879
2025-07-23 14:44:00+00:00,212.60000610351562,212.61990356445312,212.5,212.5800018310547,109064
2025-07-23 14:45:00+00:00,212.58009338378906,212.67999267578125,212.57000732421875,212.60000610351562,73250
2025-07-23 14:46:00+00:00,212.72500610351562,212.74000549316406,212.60000610351562,212.60000610351562,54298
2025-07-23 14:47:00+00:00,212.7052001953125,212.7263946533203,212.63999938964844,212.7263946533203,44321
2025-07-23 14:48:00+00:00,212.57000732421875,212.72500610351562,212.5399932861328,212.7050018310547,84626
2025-07-23 14:49:00+00:00,212.58999633789062,212.6699981689453,212.57000732421875,212.57640075683594,52843
2025-07-23 14:50:00+00:00,212.72000122070312,212.731201171875,212.55999755859375,212.58999633789062,64834
2025-07-23 14:51:00+00:00,212.65699768066406,212.79530334472656,212.6300048828125,212.71249389648438,76809
2025-07-23 14:52:00+00:00,212.68499755859375,212.77999877929688,212.63499450683594,212.6457061767578,60556
2025-07-23 14:53:00+00:00,212.6999969482422,212.7100067138672,212.63499450683594,212.69000244140625,55815
2025-07-23 14:54:00+00:00,212.78500366210938,212.80499267578125,212.65499877929688,212.6999969482422,89479
2025-07-23 14:55:00+00:00,212.7550048828125,212.8000030517578,212.64999389648438,212.8000030517578,100543
2025-07-23 14:56:00+00:00,212.72999572753906,212.83999633789062,212.64500427246094,212.7550048828125,113271
2025-07-23 14:57:00+00:00,212.75,212.8000030517578,212.72000122070312,212.74200439453125,53128
2025-07-23 14:58:00+00:00,212.7050018310547,212.8000030517578,212.69500732421875,212.74000549316406,52602
2025-07-23 14:59:00+00:00,212.66000366210938,212.72000122070312,212.64500427246094,212.7100067138672,53995
2025-07-23 15:00:00+00:00,212.85850524902344,212.85850524902344,212.6519012451172,212.6750030517578,69903
2025-07-23 15:01:00+00:00,212.91000366210938,212.9799041748047,212.86000061035156,212.86000061035156,93795
2025-07-23 15:02:00+00:00,212.927001953125,212.94000244140625,212.8699951171875,212.91000366210938,65314
2025-07-23 15:03:00+00:00,212.9149932861328,212.97999572753906,212.8800048828125,212.9250030517578,82976
2025-07-23 15:04:00+00:00,212.88999938964844,212.92880249023438,212.78070068359375,212.914794921875,132076
2025-07-23 15:05:00+00:00,212.84719848632812,212.88999938964844,212.7899932861328,212.88999938964844,54105
2025-07-23 15:06:00+00:00,212.86050415039062,212.9250030517578,212.82000732421875,212.83999633789062,47869
2025-07-23 15:07:00+00:00,212.8300018310547,212.89999389648438,212.82000732421875,212.8748016357422,30415
2025-07-23 15:08:00+00:00,212.85000610351562,212.9199981689453,212.7899932861328,212.82000732421875,86585
2025-07-23 15:09:00+00:00,212.8350067138672,212.88499450683594,212.82000732421875,212.85000610351562,46407
2025-07-23 15:10:00+00:00,212.77000427246094,212.8498992919922,212.75,212.8350067138672,60642
2025-07-23 15:11:00+00:00,212.7698974609375,212.86929321289062,212.74000549316406,212.77000427246094,78701
2025-07-23 15:12:00+00:00,212.7899932861328,212.7899932861328,212.6999969482422,212.75999450683594,42298
2025-07-23 15:13:00+00:00,212.77000427246094,212.83999633789062,212.77000427246094,212.77650451660156,124249
2025-07-23 15:14:00+00:00,212.72000122070312,212.8300018310547,212.72000122070312,212.77999877929688,53144
2025-07-23 15:15:00+00:00,212.69000244140625,212.72999572753906,212.66000366210938,212.7100067138672,70866
2025-07-23 15:16:00+00:00,212.8350067138672,212.86900329589844,212.69500732421875,212.69500732421875,80391
2025-07-23 15:17:00+00:00,212.8699951171875,212.9199981689453,212.76499938964844,212.83999633789062,73163
2025-07-23 15:18:00+00:00,212.88499450683594,212.97000122070312,212.86090087890625,212.8699951171875,104355
2025-07-23 15:19:00+00:00,212.9199981689453,213.0,212.88999938964844,212.88999938964844,97450
2025-07-23 15:20:00+00:00,212.98019409179688,213.0469970703125,212.89999389648438,212.9250030517578,101599
2025-07-23 15:21:00+00:00,213.0800018310547,213.0800018310547,212.98500061035156,213.0,108661
2025-07-23 15:22:00+00:00,213.0500030517578,213.12989807128906,213.0050048828125,213.06500244140625,192829
2025-07-23 15:23:00+00:00,213.0802001953125,213.13340759277344,213.039306640625,213.0590057373047,77607
2025-07-23 15:24:00+00:00,213.07000732421875,213.1199951171875,213.0399932861328,213.0850067138672,60702
2025-07-23 15:25:00+00:00,212.97999572753906,213.08999633789062,212.97000122070312,213.07000732421875,70957
2025-07-23 15:26:00+00:00,212.95530700683594,213.00999450683594,212.9499969482422,212.99000549316406,42973
2025-07-23 15:27:00+00:00,213.08999633789062,213.11000061035156,212.9499969482422,212.95230102539062,62441
2025-07-23 15:28:00+00:00,213.0749969482422,213.11300659179688,213.07000732421875,213.08999633789062,33989
2025-07-23 15:29:00+00:00,213.14999389648438,213.1699981689453,213.05999755859375,213.0800018310547,61700
2025-07-23 15:30:00+00:00,213.0800018310547,213.17990112304688,213.05999755859375,213.14999389648438,53084
2025-07-23 15:31:00+00:00,213.07000732421875,213.0850067138672,213.0,213.0782928466797,57404
2025-07-23 15:32:00+00:00,213.06500244140625,213.08999633789062,213.0279998779297,213.0886993408203,42335
2025-07-23 15:33:00+00:00,213.07000732421875,213.10470581054688,213.0500030517578,213.06500244140625,58410
2025-07-23 15:34:00+00:00,213.0500030517578,213.11000061035156,213.02499389648438,213.08389282226562,43683
2025-07-23 15:35:00+00:00,212.89500427246094,213.05999755859375,212.875,213.0449981689453,85147
2025-07-23 15:36:00+00:00,212.92030334472656,212.99000549316406,212.88999938964844,212.89999389648438,54224
2025-07-23 15:37:00+00:00,212.69500732421875,212.9499969482422,212.64999389648438,212.93499755859375,187403
2025-07-23 15:38:00+00:00,212.7299041748047,212.75,212.6999969482422,212.7100067138672,51237
2025-07-23 15:39:00+00:00,212.83999633789062,212.86000061035156,212.6699981689453,212.7100067138672,68378
2025-07-23 15:40:00+00:00,212.7899932861328,212.85879516601562,212.75999450683594,212.83999633789062,37083
2025-07-23 15:41:00+00:00,212.86500549316406,212.88999938964844,212.77999877929688,212.7855987548828,32652
2025-07-23 15:42:00+00:00,212.97999572753906,212.99000549316406,212.85000610351562,212.86000061035156,115098
2025-07-23 15:43:00+00:00,212.9801025390625,213.0198974609375,212.97000122070312,212.97019958496094,50528
2025-07-23 15:44:00+00:00,212.93699645996094,213.0,212.92999267578125,212.9824981689453,54521
2025-07-23 15:45:00+00:00,212.97999572753906,212.9949951171875,212.92999267578125,212.93499755859375,42249
2025-07-23 15:46:00+00:00,212.9499969482422,212.99000549316406,212.9149932861328,212.97999572753906,29739
2025-07-23 15:47:00+00:00,213.0,213.0399932861328,212.94000244140625,212.94479370117188,53893
2025-07-23 15:48:00+00:00,213.0749969482422,213.10009765625,213.00999450683594,213.00999450683594,66179
2025-07-23 15:49:00+00:00,213.14999389648438,213.15499877929688,213.07000732421875,213.0749969482422,44830
2025-07-23 15:50:00+00:00,213.1072998046875,213.1699981689453,213.10000610351562,213.14999389648438,94995
2025-07-23 15:51:00+00:00,213.17999267578125,213.19000244140625,213.0800018310547,213.10040283203125,70569
2025-07-23 15:52:00+00:00,213.27529907226562,213.28689575195312,213.17999267578125,213.18809509277344,62358
2025-07-23 15:53:00+00:00,213.3000030517578,213.33999633789062,213.26100158691406,213.27220153808594,79966
2025-07-23 15:54:00+00:00,213.5500030517578,213.80999755859375,213.21499633789062,213.3000030517578,346285
2025-07-23 15:55:00+00:00,213.5,213.6199951171875,213.39999389648438,213.57000732421875,154647
2025-07-23 15:56:00+00:00,213.6300048828125,213.77000427246094,213.5,213.5,187098
2025-07-23 15:57:00+00:00,213.44000244140625,213.69000244140625,213.44000244140625,213.63290405273438,88043
2025-07-23 15:58:00+00:00,213.38999938964844,213.4571990966797,213.30999755859375,213.44000244140625,107292
2025-07-23 15:59:00+00:00,213.35499572753906,213.39999389648438,213.2899932861328,213.38999938964844,67775
2025-07-23 16:00:00+00:00,213.32000732421875,213.4199981689453,213.25,213.35000610351562,85123
2025-07-23 16:01:00+00:00,213.33009338378906,213.34500122070312,213.2595977783203,213.27000427246094,34728
2025-07-23 16:02:00+00:00,213.4199981689453,213.44000244140625,213.33999633789062,213.33999633789062,61177
2025-07-23 16:03:00+00:00,213.48500061035156,213.52999877929688,213.40499877929688,213.4149932861328,50422
2025-07-23 16:04:00+00:00,213.50999450683594,213.52999877929688,213.43069458007812,213.48500061035156,44746
2025-07-23 16:05:00+00:00,213.44500732421875,213.52999877929688,213.44500732421875,213.50999450683594,38053
2025-07-23 16:06:00+00:00,213.5500030517578,213.55999755859375,213.44500732421875,213.44960021972656,67097
2025-07-23 16:07:00+00:00,213.5988006591797,213.6699981689453,213.55499267578125,213.55499267578125,52565
2025-07-23 16:08:00+00:00,213.59750366210938,213.61000061035156,213.5334930419922,213.58999633789062,33457
2025-07-23 16:09:00+00:00,213.48500061035156,213.6199951171875,213.37930297851562,213.60000610351562,49389
2025-07-23 16:10:00+00:00,213.2899932861328,213.52000427246094,213.27999877929688,213.5,76300
2025-07-23 16:11:00+00:00,213.27000427246094,213.3000030517578,213.21499633789062,213.27000427246094,70665
2025-07-23 16:12:00+00:00,213.30999755859375,213.30999755859375,213.2100067138672,213.279296875,52518
2025-07-23 16:13:00+00:00,213.360107421875,213.39999389648438,213.27999877929688,213.3000030517578,63920
2025-07-23 16:14:00+00:00,213.38999938964844,213.447998046875,213.32000732421875,213.36520385742188,67831
2025-07-23 16:15:00+00:00,213.6699981689453,213.6750030517578,213.3800048828125,213.3800048828125,215030
2025-07-23 16:16:00+00:00,213.59979248046875,213.72000122070312,213.5800018310547,213.67730712890625,74039
2025-07-23 16:17:00+00:00,213.49000549316406,213.60989379882812,213.47000122070312,213.59910583496094,51005
2025-07-23 16:18:00+00:00,213.53500366210938,213.60000610351562,213.3800048828125,213.4801025390625,36207
2025-07-23 16:19:00+00:00,213.52999877929688,213.60000610351562,213.49000549316406,213.52000427246094,28361
2025-07-23 16:20:00+00:00,213.4499969482422,213.53990173339844,213.4499969482422,213.52000427246094,28950
2025-07-23 16:21:00+00:00,213.4600067138672,213.50999450683594,213.3800048828125,213.4499969482422,43830
2025-07-23 16:22:00+00:00,213.3800048828125,213.5,213.33999633789062,213.47000122070312,103933
2025-07-23 16:23:00+00:00,213.35000610351562,213.3800048828125,213.27999877929688,213.36000061035156,109985
2025-07-23 16:24:00+00:00,213.3000946044922,213.3699951171875,213.27000427246094,213.34930419921875,76347
2025-07-23 16:25:00+00:00,213.2799072265625,213.30999755859375,213.21009826660156,213.30499267578125,125782
2025-07-23 16:26:00+00:00,213.46009826660156,213.4799041748047,213.25010681152344,213.27000427246094,62342
2025-07-23 16:27:00+00:00,213.3800048828125,213.5,213.375,213.47500610351562,91631
2025-07-23 16:28:00+00:00,213.4199981689453,213.460693359375,213.35000610351562,213.3800048828125,37611
2025-07-23 16:29:00+00:00,213.5,213.5,213.37010192871094,213.41720581054688,44950
2025-07-23 16:30:00+00:00,213.46299743652344,213.5,213.41000366210938,213.5,24280
2025-07-23 16:31:00+00:00,213.44000244140625,213.47000122070312,213.4199981689453,213.4521026611328,25069
2025-07-23 16:32:00+00:00,213.50840759277344,213.51890563964844,213.42599487304688,213.4550018310547,49101
2025-07-23 16:33:00+00:00,213.57000732421875,213.58999633789062,213.50010681152344,213.52000427246094,51363
2025-07-23 16:34:00+00:00,213.5404052734375,213.61990356445312,213.5399932861328,213.57000732421875,45373
2025-07-23 16:35:00+00:00,213.53500366210938,213.58999633789062,213.53500366210938,213.5500030517578,39078
2025-07-23 16:36:00+00:00,213.5570068359375,213.60000610351562,213.52499389648438,213.52999877929688,30902
2025-07-23 16:37:00+00:00,213.58009338378906,213.62869262695312,213.5500030517578,213.5800018310547,27973
2025-07-23 16:38:00+00:00,213.5449981689453,213.5800018310547,213.52000427246094,213.5800018310547,19387
2025-07-23 16:39:00+00:00,213.55999755859375,213.6300048828125,213.5399932861328,213.5449981689453,27816
2025-07-23 16:40:00+00:00,213.51499938964844,213.59500122070312,213.47000122070312,213.55999755859375,33875
2025-07-23 16:41:00+00:00,213.5,213.53500366210938,213.47500610351562,213.51119995117188,38070
2025-07-23 16:42:00+00:00,213.4949951171875,213.52000427246094,213.46499633789062,213.5,21176
2025-07-23 16:43:00+00:00,213.5,213.5449981689453,213.49000549316406,213.49000549316406,37000
2025-07-23 16:44:00+00:00,213.5,213.5,213.4344940185547,213.47999572753906,35107
2025-07-23 16:45:00+00:00,213.50999450683594,213.52999877929688,213.47079467773438,213.5,33780
2025-07-23 16:46:00+00:00,213.49000549316406,213.50999450683594,213.3800048828125,213.50999450683594,64371
2025-07-23 16:47:00+00:00,213.52499389648438,213.5399932861328,213.44000244140625,213.48500061035156,43134
2025-07-23 16:48:00+00:00,213.52999877929688,213.58999633789062,213.52999877929688,213.5399932861328,43424
2025-07-23 16:49:00+00:00,213.48959350585938,213.53070068359375,213.4550018310547,213.53070068359375,117466
2025-07-23 16:50:00+00:00,213.46310424804688,213.51499938964844,213.43910217285156,213.5,22506
2025-07-23 16:51:00+00:00,213.5,213.52000427246094,213.4250030517578,213.4499969482422,25455
2025-07-23 16:52:00+00:00,213.41000366210938,213.52000427246094,213.36000061035156,213.49000549316406,29909
2025-07-23 16:53:00+00:00,213.52520751953125,213.52639770507812,213.38999938964844,213.40499877929688,22361
2025-07-23 16:54:00+00:00,213.5155029296875,213.5399932861328,213.49349975585938,213.52520751953125,14596
2025-07-23 16:55:00+00:00,213.5500030517578,213.55740356445312,213.4949951171875,213.5124969482422,14264
2025-07-23 16:56:00+00:00,213.61000061035156,213.6300048828125,213.5500030517578,213.55490112304688,33716
2025-07-23 16:57:00+00:00,213.58999633789062,213.6300048828125,213.57000732421875,213.61500549316406,31118
2025-07-23 16:58:00+00:00,213.57000732421875,213.60000610351562,213.5500030517578,213.5800018310547,23984
2025-07-23 16:59:00+00:00,213.5998992919922,213.60000610351562,213.52000427246094,213.55999755859375,31614
2025-07-23 17:00:00+00:00,213.55140686035156,213.6300048828125,213.5399932861328,213.58999633789062,27836
2025-07-23 17:01:00+00:00,213.52000427246094,213.58999633789062,213.50999450683594,213.5500030517578,16748
2025-07-23 17:02:00+00:00,213.5399932861328,213.60000610351562,213.52000427246094,213.52000427246094,29082
2025-07-23 17:03:00+00:00,213.6405029296875,213.65890502929688,213.5301971435547,213.5500030517578,36921
2025-07-23 17:04:00+00:00,213.66000366210938,213.66000366210938,213.59010314941406,213.6300048828125,28038
2025-07-23 17:05:00+00:00,213.64500427246094,213.64999389648438,213.59500122070312,213.63999938964844,23846
2025-07-23 17:06:00+00:00,213.66099548339844,213.7050018310547,213.625,213.63999938964844,47484
2025-07-23 17:07:00+00:00,213.6300048828125,213.6898956298828,213.61959838867188,213.66009521484375,47883
2025-07-23 17:08:00+00:00,213.66000366210938,213.66000366210938,213.59500122070312,213.639892578125,26423
2025-07-23 17:09:00+00:00,213.61500549316406,213.6699981689453,213.60000610351562,213.63999938964844,27849
2025-07-23 17:10:00+00:00,213.73959350585938,213.75999450683594,213.61500549316406,213.61500549316406,41163
2025-07-23 17:11:00+00:00,213.7100067138672,213.76499938964844,213.6699981689453,213.74000549316406,40622
2025-07-23 17:12:00+00:00,213.7501983642578,213.80999755859375,213.71910095214844,213.71910095214844,48185
2025-07-23 17:13:00+00:00,213.7899932861328,213.8699951171875,213.75,213.75,60981
2025-07-23 17:14:00+00:00,213.77000427246094,213.8350067138672,213.7550048828125,213.7899932861328,34842
2025-07-23 17:15:00+00:00,213.77999877929688,213.8350067138672,213.72000122070312,213.8000030517578,34739
2025-07-23 17:16:00+00:00,213.76010131835938,213.79989624023438,213.72999572753906,213.7899932861328,33748
2025-07-23 17:17:00+00:00,213.8300018310547,213.83999633789062,213.72000122070312,213.77000427246094,31495
2025-07-23 17:18:00+00:00,213.8199005126953,213.84500122070312,213.7635040283203,213.81520080566406,26012
2025-07-23 17:19:00+00:00,213.77499389648438,213.80999755859375,213.75999450683594,213.80999755859375,40781
2025-07-23 17:20:00+00:00,213.77000427246094,213.8175048828125,213.75999450683594,213.77999877929688,30650
2025-07-23 17:21:00+00:00,213.8000030517578,213.86000061035156,213.7550048828125,213.76499938964844,33401
2025-07-23 17:22:00+00:00,213.8350067138672,213.8498992919922,213.80999755859375,213.80999755859375,28493
2025-07-23 17:23:00+00:00,213.8477020263672,213.85989379882812,213.8000030517578,213.83030700683594,53426
2025-07-23 17:24:00+00:00,213.91250610351562,213.93499755859375,213.84500122070312,213.84500122070312,103214
2025-07-23 17:25:00+00:00,213.99000549316406,213.99000549316406,213.89999389648438,213.9149932861328,83993
2025-07-23 17:26:00+00:00,214.0749969482422,214.0789031982422,213.98500061035156,213.98500061035156,189471
2025-07-23 17:27:00+00:00,214.14999389648438,214.1999969482422,214.07000732421875,214.07989501953125,77668
2025-07-23 17:28:00+00:00,214.2050018310547,214.22000122070312,214.13499450683594,214.14999389648438,90119
2025-07-23 17:29:00+00:00,214.125,214.22850036621094,214.11000061035156,214.19500732421875,100065
2025-07-23 17:30:00+00:00,214.10000610351562,214.1699981689453,214.07000732421875,214.1199951171875,68300
2025-07-23 17:31:00+00:00,214.2449951171875,214.25,214.08999633789062,214.09500122070312,81434
2025-07-23 17:32:00+00:00,214.3699951171875,214.38999938964844,214.24009704589844,214.2449951171875,118429
2025-07-23 17:33:00+00:00,214.35000610351562,214.38999938964844,214.26019287109375,214.3699951171875,109299
2025-07-23 17:34:00+00:00,214.41000366210938,214.43499755859375,214.35499572753906,214.3699951171875,94624
2025-07-23 17:35:00+00:00,214.52999877929688,214.58999633789062,214.4010009765625,214.40499877929688,150863
2025-07-23 17:36:00+00:00,214.40499877929688,214.5198974609375,214.40139770507812,214.50999450683594,72438
2025-07-23 17:37:00+00:00,214.5,214.50999450683594,214.3813934326172,214.40499877929688,94694
2025-07-23 17:38:00+00:00,214.4600067138672,214.50999450683594,214.43499755859375,214.4949951171875,51139
2025-07-23 17:39:00+00:00,214.5,214.5,214.4001007080078,214.4550018310547,63270
2025-07-23 17:40:00+00:00,214.56430053710938,214.5850067138672,214.49000549316406,214.5050048828125,78318
2025-07-23 17:41:00+00:00,214.5196990966797,214.5800018310547,214.47999572753906,214.55999755859375,107878
2025-07-23 17:42:00+00:00,214.54319763183594,214.5449981689453,214.44000244140625,214.50999450683594,66938
2025-07-23 17:43:00+00:00,214.61000061035156,214.63499450683594,214.52499389648438,214.5500030517578,132810
2025-07-23 17:44:00+00:00,214.6199951171875,214.6300048828125,214.52999877929688,214.61000061035156,57995
2025-07-23 17:45:00+00:00,214.56500244140625,214.625,214.5023956298828,214.625,73784
2025-07-23 17:46:00+00:00,214.5749969482422,214.61000061035156,214.5301055908203,214.56500244140625,61215
2025-07-23 17:47:00+00:00,214.56500244140625,214.5850067138672,214.52999877929688,214.5800018310547,47992
2025-07-23 17:48:00+00:00,214.4698944091797,214.5749969482422,214.42999267578125,214.57000732421875,73930
2025-07-23 17:49:00+00:00,214.47999572753906,214.52000427246094,214.4499969482422,214.4687957763672,58816
2025-07-23 17:50:00+00:00,214.3000030517578,214.52999877929688,214.22000122070312,214.49000549316406,159692
2025-07-23 17:51:00+00:00,214.2902069091797,214.3699951171875,214.22000122070312,214.3000030517578,136481
2025-07-23 17:52:00+00:00,214.44000244140625,214.4499969482422,214.24009704589844,214.30999755859375,87719
2025-07-23 17:53:00+00:00,214.50999450683594,214.53500366210938,214.435302734375,214.43600463867188,65416
2025-07-23 17:54:00+00:00,214.52499389648438,214.5500030517578,214.46499633789062,214.52499389648438,49395
2025-07-23 17:55:00+00:00,214.4949951171875,214.61000061035156,214.49220275878906,214.52000427246094,92175
2025-07-23 17:56:00+00:00,214.41859436035156,214.52000427246094,214.4149932861328,214.4949951171875,47911
2025-07-23 17:57:00+00:00,214.46009826660156,214.47999572753906,214.3800048828125,214.4199981689453,55664
2025-07-23 17:58:00+00:00,214.49440002441406,214.5186004638672,214.44149780273438,214.4600067138672,46038
2025-07-23 17:59:00+00:00,214.46009826660156,214.52000427246094,214.4600067138672,214.4949951171875,46889
2025-07-23 18:00:00+00:00,214.4499969482422,214.5399932861328,214.44500732421875,214.47000122070312,69165
2025-07-23 18:01:00+00:00,214.4499969482422,214.49000549316406,214.3800048828125,214.4499969482422,55854
